sale_id,order_id,date_key,customer_key,product_key,location_key,Sales,Quantity,Discount,Profit
8022,CA-2014-129189,192,448,1264,163,4.992,3,0.8,-12.9792
8022,CA-2014-129189,192,448,1264,177,4.992,3,0.8,-12.9792
8023,CA-2014-129189,192,448,1692,78,87.92,5,0.2,29.673
8023,CA-2014-129189,192,448,1692,163,87.92,5,0.2,29.673
8023,CA-2014-129189,192,448,1692,177,87.92,5,0.2,29.673
8024,CA-2014-129189,192,448,504,78,657.93,5,0.3,-93.99
8024,CA-2014-129189,192,448,504,163,657.93,5,0.3,-93.99
8024,CA-2014-129189,192,448,504,177,657.93,5,0.3,-93.99
8025,CA-2014-129189,192,448,1608,78,1.044,1,0.8,-1.827
8025,CA-2014-129189,192,448,1608,163,1.044,1,0.8,-1.827
8025,CA-2014-129189,192,448,1608,177,1.044,1,0.8,-1.827
8026,CA-2015-132465,593,761,1838,24,210.68,2,0.0,50.5632
8026,CA-2015-132465,593,761,1838,30,210.68,2,0.0,50.5632
8026,CA-2015-132465,593,761,1838,46,210.68,2,0.0,50.5632
8026,CA-2015-132465,593,761,1838,165,210.68,2,0.0,50.5632
8027,CA-2015-132465,593,761,1852,24,78.8,1,0.0,1.576
8027,CA-2015-132465,593,761,1852,30,78.8,1,0.0,1.576
8027,CA-2015-132465,593,761,1852,46,78.8,1,0.0,1.576
8027,CA-2015-132465,593,761,1852,165,78.8,1,0.0,1.576
8028,CA-2015-132465,593,761,85,24,19.99,1,0.0,6.7966
8028,CA-2015-132465,593,761,85,30,19.99,1,0.0,6.7966
8028,CA-2015-132465,593,761,85,46,19.99,1,0.0,6.7966
8028,CA-2015-132465,593,761,85,165,19.99,1,0.0,6.7966
8029,CA-2015-132465,593,761,1690,24,772.68,4,0.0,108.1752
8029,CA-2015-132465,593,761,1690,30,772.68,4,0.0,108.1752
8029,CA-2015-132465,593,761,1690,46,772.68,4,0.0,108.1752
8029,CA-2015-132465,593,761,1690,165,772.68,4,0.0,108.1752
8030,CA-2016-166373,993,536,178,66,106.08,6,0.2,-9.282
8031,CA-2016-158806,709,393,1016,140,23.076,3,0.6,-10.9611
8031,CA-2016-158806,709,393,1413,140,23.076,3,0.6,-10.9611
8032,CA-2016-158806,709,393,753,140,25.92,5,0.2,9.072
8033,CA-2015-119690,518,598,687,15,47.952,3,0.2,16.1838
8033,CA-2015-119690,518,598,687,17,47.952,3,0.2,16.1838
8033,CA-2015-119690,518,598,687,33,47.952,3,0.2,16.1838
8033,CA-2015-119690,518,598,687,67,47.952,3,0.2,16.1838
8034,CA-2015-119690,518,598,1727,15,0.984,2,0.8,-1.476
8034,CA-2015-119690,518,598,1727,17,0.984,2,0.8,-1.476
8034,CA-2015-119690,518,598,1727,33,0.984,2,0.8,-1.476
8034,CA-2015-119690,518,598,1727,67,0.984,2,0.8,-1.476
8035,CA-2015-119690,518,598,1394,15,75.384,9,0.6,-20.7306
8035,CA-2015-119690,518,598,1394,17,75.384,9,0.6,-20.7306
8035,CA-2015-119690,518,598,1394,33,75.384,9,0.6,-20.7306
8035,CA-2015-119690,518,598,1394,67,75.384,9,0.6,-20.7306
8036,CA-2015-119690,518,598,751,15,4.608,2,0.2,1.6704
8036,CA-2015-119690,518,598,751,17,4.608,2,0.2,1.6704
8036,CA-2015-119690,518,598,751,33,4.608,2,0.2,1.6704
8036,CA-2015-119690,518,598,751,67,4.608,2,0.2,1.6704
8037,CA-2015-153738,602,9,1392,129,37.68,6,0.0,16.956
8038,CA-2017-169012,1255,668,1836,113,41.91,3,0.0,10.8966
8039,CA-2017-109393,1245,548,1117,2,435.999,3,0.15,5.1294
8039,CA-2017-109393,1245,548,1117,4,435.999,3,0.15,5.1294
8039,CA-2017-109393,1245,548,1117,14,435.999,3,0.15,5.1294
8039,CA-2017-109393,1245,548,1117,26,435.999,3,0.15,5.1294
8039,CA-2017-109393,1245,548,1117,63,435.999,3,0.15,5.1294
8039,CA-2017-109393,1245,548,1117,142,435.999,3,0.15,5.1294
8040,CA-2017-121489,1297,699,169,6,388.704,6,0.2,38.8704
8040,CA-2017-121489,1297,699,169,60,388.704,6,0.2,38.8704
8040,CA-2017-121489,1297,699,169,61,388.704,6,0.2,38.8704
8041,CA-2017-121489,1297,699,627,6,572.58,6,0.0,34.3548
8041,CA-2017-121489,1297,699,627,60,572.58,6,0.0,34.3548
8041,CA-2017-121489,1297,699,627,61,572.58,6,0.0,34.3548
8042,CA-2017-121489,1297,699,1367,6,33.18,2,0.0,11.613
8042,CA-2017-121489,1297,699,1367,60,33.18,2,0.0,11.613
8042,CA-2017-121489,1297,699,1367,61,33.18,2,0.0,11.613
8043,US-2017-133081,1134,392,407,566,63.88,4,0.0,24.9132
8044,US-2017-133081,1134,392,1864,566,26.72,1,0.0,11.7568
8045,CA-2017-165008,1322,771,103,364,295.056,9,0.2,106.9578
8046,CA-2016-145611,962,457,1163,24,393.25,5,0.0,129.7725
8046,CA-2016-145611,962,457,1163,30,393.25,5,0.0,129.7725
8046,CA-2016-145611,962,457,1163,46,393.25,5,0.0,129.7725
8046,CA-2016-145611,962,457,1163,165,393.25,5,0.0,129.7725
8047,CA-2016-113600,1048,130,1727,244,2.214,3,0.7,-1.476
8048,CA-2017-130834,1371,595,997,125,16.272,3,0.2,5.2884
8049,CA-2016-168543,884,159,1754,24,706.86,7,0.0,197.9208
8049,CA-2016-168543,884,159,1754,30,706.86,7,0.0,197.9208
8049,CA-2016-168543,884,159,1754,46,706.86,7,0.0,197.9208
8049,CA-2016-168543,884,159,1754,165,706.86,7,0.0,197.9208
8050,CA-2014-144974,258,783,123,12,5.97,5,0.7,-4.577
8050,CA-2014-144974,258,783,123,64,5.97,5,0.7,-4.577
8050,CA-2014-144974,258,783,123,75,5.97,5,0.7,-4.577
8050,CA-2014-144974,258,783,123,106,5.97,5,0.7,-4.577
8051,CA-2014-144974,258,783,756,12,21.184,1,0.2,4.7664
8051,CA-2014-144974,258,783,756,64,21.184,1,0.2,4.7664
8051,CA-2014-144974,258,783,756,75,21.184,1,0.2,4.7664
8051,CA-2014-144974,258,783,756,106,21.184,1,0.2,4.7664
8052,CA-2014-144974,258,783,23,12,41.376,6,0.2,3.1032
8052,CA-2014-144974,258,783,23,64,41.376,6,0.2,3.1032
8052,CA-2014-144974,258,783,23,75,41.376,6,0.2,3.1032
8052,CA-2014-144974,258,783,23,106,41.376,6,0.2,3.1032
8053,CA-2014-109904,185,542,887,24,17.94,3,0.0,4.485
8053,CA-2014-109904,185,542,887,30,17.94,3,0.0,4.485
8053,CA-2014-109904,185,542,887,46,17.94,3,0.0,4.485
8053,CA-2014-109904,185,542,887,165,17.94,3,0.0,4.485
8054,CA-2017-152205,1335,246,614,12,2.655,1,0.7,-1.8585
8054,CA-2017-152205,1335,246,614,64,2.655,1,0.7,-1.8585
8054,CA-2017-152205,1335,246,614,75,2.655,1,0.7,-1.8585
8054,CA-2017-152205,1335,246,614,106,2.655,1,0.7,-1.8585
8055,CA-2015-121188,579,91,523,2,892.35,5,0.0,267.705
8055,CA-2015-121188,579,91,523,4,892.35,5,0.0,267.705
8055,CA-2015-121188,579,91,523,14,892.35,5,0.0,267.705
8055,CA-2015-121188,579,91,523,26,892.35,5,0.0,267.705
8055,CA-2015-121188,579,91,523,63,892.35,5,0.0,267.705
8055,CA-2015-121188,579,91,523,142,892.35,5,0.0,267.705
8056,CA-2015-121188,579,91,201,2,307.666,2,0.15,28.9568
8056,CA-2015-121188,579,91,201,4,307.666,2,0.15,28.9568
8056,CA-2015-121188,579,91,201,14,307.666,2,0.15,28.9568
8056,CA-2015-121188,579,91,201,26,307.666,2,0.15,28.9568
8056,CA-2015-121188,579,91,201,63,307.666,2,0.15,28.9568
8056,CA-2015-121188,579,91,201,142,307.666,2,0.15,28.9568
8057,CA-2015-121188,579,91,463,2,728.82,9,0.0,29.1528
8057,CA-2015-121188,579,91,463,4,728.82,9,0.0,29.1528
8057,CA-2015-121188,579,91,463,14,728.82,9,0.0,29.1528
8057,CA-2015-121188,579,91,463,26,728.82,9,0.0,29.1528
8057,CA-2015-121188,579,91,463,63,728.82,9,0.0,29.1528
8057,CA-2015-121188,579,91,463,142,728.82,9,0.0,29.1528
8058,CA-2015-121188,579,91,1355,2,41.36,5,0.2,13.959
8058,CA-2015-121188,579,91,1355,4,41.36,5,0.2,13.959
8058,CA-2015-121188,579,91,1355,14,41.36,5,0.2,13.959
8058,CA-2015-121188,579,91,1355,26,41.36,5,0.2,13.959
8058,CA-2015-121188,579,91,1355,63,41.36,5,0.2,13.959
8058,CA-2015-121188,579,91,1355,142,41.36,5,0.2,13.959
8059,CA-2015-121188,579,91,838,2,43.176,3,0.2,15.1116
8059,CA-2015-121188,579,91,838,4,43.176,3,0.2,15.1116
8059,CA-2015-121188,579,91,838,14,43.176,3,0.2,15.1116
8059,CA-2015-121188,579,91,838,26,43.176,3,0.2,15.1116
8059,CA-2015-121188,579,91,838,63,43.176,3,0.2,15.1116
8059,CA-2015-121188,579,91,838,142,43.176,3,0.2,15.1116
8060,CA-2015-121188,579,91,1045,2,4.16,2,0.0,1.7472
8060,CA-2015-121188,579,91,1045,4,4.16,2,0.0,1.7472
8060,CA-2015-121188,579,91,1045,14,4.16,2,0.0,1.7472
8060,CA-2015-121188,579,91,1045,26,4.16,2,0.0,1.7472
8060,CA-2015-121188,579,91,1045,63,4.16,2,0.0,1.7472
8060,CA-2015-121188,579,91,1045,142,4.16,2,0.0,1.7472
8061,CA-2015-156013,602,569,316,256,61.4,5,0.0,28.858
8061,CA-2015-156013,602,569,368,256,61.4,5,0.0,28.858
8062,CA-2015-156013,602,569,1345,256,24.448,2,0.2,8.8624
8063,CA-2016-132997,1010,561,511,145,263.96,4,0.0,71.2692
8064,CA-2016-132997,1010,561,1222,145,359.97,3,0.0,100.7916
8065,CA-2016-132997,1010,561,1363,145,12.96,2,0.0,6.2208
8066,CA-2016-132997,1010,561,42,145,116.82,3,0.0,5.841
8067,CA-2016-132997,1010,561,1619,145,276.784,2,0.2,89.9548
8068,US-2015-160563,632,375,431,10,239.97,3,0.0,86.3892
8068,US-2015-160563,632,375,431,35,239.97,3,0.0,86.3892
8068,US-2015-160563,632,375,431,95,239.97,3,0.0,86.3892
8069,US-2015-160563,632,375,1592,10,16.02,6,0.0,6.0876
8069,US-2015-160563,632,375,1592,35,16.02,6,0.0,6.0876
8069,US-2015-160563,632,375,1592,95,16.02,6,0.0,6.0876
8070,CA-2017-151750,1065,50,421,144,454.56,5,0.2,-107.958
8071,CA-2017-151750,1065,50,1474,144,141.42,5,0.6,-187.3815
8072,CA-2017-151750,1065,50,643,144,310.744,4,0.3,-26.6352
8073,CA-2017-151750,1065,50,709,144,12.736,4,0.2,2.2288
8074,CA-2017-151750,1065,50,631,144,6.47,5,0.8,-9.705
8075,CA-2017-151750,1065,50,187,144,13.748,14,0.8,-22.6842
8076,CA-2017-151750,1065,50,518,144,15.224,2,0.8,-38.8212
8077,CA-2015-106187,516,576,651,600,27.42,3,0.0,9.3228
8078,CA-2015-106187,516,576,904,600,165.98,1,0.0,74.691
8079,CA-2015-106187,516,576,1388,600,75.0,3,0.0,18.0
8080,US-2016-164945,1025,403,303,24,134.272,8,0.2,46.9952
8080,US-2016-164945,1025,403,303,30,134.272,8,0.2,46.9952
8080,US-2016-164945,1025,403,303,46,134.272,8,0.2,46.9952
8080,US-2016-164945,1025,403,303,165,134.272,8,0.2,46.9952
8081,CA-2015-150714,637,121,942,331,146.544,6,0.2,47.6268
8082,CA-2015-150714,637,121,1798,331,131.904,3,0.2,47.8152
8083,CA-2015-150714,637,121,548,331,203.88,5,0.2,20.388
8084,CA-2015-150714,637,121,1295,331,14.301,7,0.7,-10.4874
8085,CA-2015-150714,637,121,438,331,718.64,10,0.2,-161.694
8086,CA-2016-105753,992,785,393,102,61.1,5,0.0,18.33
8087,CA-2017-120894,1182,692,1279,125,28.08,3,0.2,5.265
8088,CA-2016-106621,971,679,843,512,10.496,4,0.2,1.1808
8089,CA-2015-107020,532,161,697,343,39.92,2,0.2,12.974
8090,US-2015-117492,559,375,23,309,77.58,9,0.0,20.1708
8091,CA-2014-101392,330,358,1444,6,269.36,7,0.0,70.0336
8091,CA-2014-101392,330,358,1444,60,269.36,7,0.0,70.0336
8091,CA-2014-101392,330,358,1444,61,269.36,7,0.0,70.0336
8092,CA-2015-127502,682,364,751,10,5.76,2,0.0,2.8224
8092,CA-2015-127502,682,364,751,35,5.76,2,0.0,2.8224
8092,CA-2015-127502,682,364,751,95,5.76,2,0.0,2.8224
8093,CA-2017-143658,1376,677,949,24,109.9,5,0.0,32.97
8093,CA-2017-143658,1376,677,949,30,109.9,5,0.0,32.97
8093,CA-2017-143658,1376,677,949,46,109.9,5,0.0,32.97
8093,CA-2017-143658,1376,677,949,165,109.9,5,0.0,32.97
8094,CA-2017-133046,1272,590,746,6,23.88,3,0.0,10.5072
8094,CA-2017-133046,1272,590,746,60,23.88,3,0.0,10.5072
8094,CA-2017-133046,1272,590,746,61,23.88,3,0.0,10.5072
8095,CA-2017-133046,1272,590,1266,6,26.2,4,0.0,12.052
8095,CA-2017-133046,1272,590,1266,60,26.2,4,0.0,12.052
8095,CA-2017-133046,1272,590,1266,61,26.2,4,0.0,12.052
8096,CA-2017-133046,1272,590,1304,6,12.96,2,0.0,6.2208
8096,CA-2017-133046,1272,590,1304,60,12.96,2,0.0,6.2208
8096,CA-2017-133046,1272,590,1304,61,12.96,2,0.0,6.2208
8097,CA-2017-133046,1272,590,440,6,234.95,5,0.0,32.893
8097,CA-2017-133046,1272,590,440,60,234.95,5,0.0,32.893
8097,CA-2017-133046,1272,590,440,61,234.95,5,0.0,32.893
8098,CA-2017-122798,1426,604,395,384,118.25,5,0.0,34.2925
8099,CA-2017-122798,1426,604,1453,384,4.28,1,0.0,1.926
8100,CA-2016-169663,770,564,1054,2,26.85,3,0.0,5.1015
8100,CA-2016-169663,770,564,1054,4,26.85,3,0.0,5.1015
8100,CA-2016-169663,770,564,1054,14,26.85,3,0.0,5.1015
8100,CA-2016-169663,770,564,1054,26,26.85,3,0.0,5.1015
8100,CA-2016-169663,770,564,1054,63,26.85,3,0.0,5.1015
8100,CA-2016-169663,770,564,1054,142,26.85,3,0.0,5.1015
8101,CA-2016-169663,770,564,1865,2,3357.6,3,0.2,377.73
8101,CA-2016-169663,770,564,1865,4,3357.6,3,0.2,377.73
8101,CA-2016-169663,770,564,1865,14,3357.6,3,0.2,377.73
8101,CA-2016-169663,770,564,1865,26,3357.6,3,0.2,377.73
8101,CA-2016-169663,770,564,1865,63,3357.6,3,0.2,377.73
8101,CA-2016-169663,770,564,1865,142,3357.6,3,0.2,377.73
8102,CA-2015-149846,485,767,623,2,8.26,2,0.0,3.7996
8102,CA-2015-149846,485,767,623,4,8.26,2,0.0,3.7996
8102,CA-2015-149846,485,767,623,14,8.26,2,0.0,3.7996
8102,CA-2015-149846,485,767,623,26,8.26,2,0.0,3.7996
8102,CA-2015-149846,485,767,623,63,8.26,2,0.0,3.7996
8102,CA-2015-149846,485,767,623,142,8.26,2,0.0,3.7996
8103,CA-2015-149846,485,767,674,2,2973.32,7,0.2,334.4985
8103,CA-2015-149846,485,767,674,4,2973.32,7,0.2,334.4985
8103,CA-2015-149846,485,767,674,14,2973.32,7,0.2,334.4985
8103,CA-2015-149846,485,767,674,26,2973.32,7,0.2,334.4985
8103,CA-2015-149846,485,767,674,63,2973.32,7,0.2,334.4985
8103,CA-2015-149846,485,767,674,142,2973.32,7,0.2,334.4985
8104,CA-2015-149846,485,767,330,2,104.79,7,0.0,29.3412
8104,CA-2015-149846,485,767,330,4,104.79,7,0.0,29.3412
8104,CA-2015-149846,485,767,330,14,104.79,7,0.0,29.3412
8104,CA-2015-149846,485,767,330,26,104.79,7,0.0,29.3412
8104,CA-2015-149846,485,767,330,63,104.79,7,0.0,29.3412
8104,CA-2015-149846,485,767,330,142,104.79,7,0.0,29.3412
8105,CA-2015-149846,485,767,299,2,775.728,6,0.2,58.1796
8105,CA-2015-149846,485,767,299,4,775.728,6,0.2,58.1796
8105,CA-2015-149846,485,767,299,14,775.728,6,0.2,58.1796
8105,CA-2015-149846,485,767,299,26,775.728,6,0.2,58.1796
8105,CA-2015-149846,485,767,299,63,775.728,6,0.2,58.1796
8105,CA-2015-149846,485,767,299,142,775.728,6,0.2,58.1796
8106,CA-2017-159149,1112,737,422,15,89.0664,1,0.32,-17.0274
8106,CA-2017-159149,1112,737,422,17,89.0664,1,0.32,-17.0274
8106,CA-2017-159149,1112,737,422,33,89.0664,1,0.32,-17.0274
8106,CA-2017-159149,1112,737,422,67,89.0664,1,0.32,-17.0274
8107,CA-2017-159149,1112,737,1866,15,175.44,6,0.2,52.632
8107,CA-2017-159149,1112,737,1866,17,175.44,6,0.2,52.632
8107,CA-2017-159149,1112,737,1866,33,175.44,6,0.2,52.632
8107,CA-2017-159149,1112,737,1866,67,175.44,6,0.2,52.632
8108,CA-2017-159149,1112,737,1086,15,438.336,4,0.2,-87.6672
8108,CA-2017-159149,1112,737,1086,17,438.336,4,0.2,-87.6672
8108,CA-2017-159149,1112,737,1086,33,438.336,4,0.2,-87.6672
8108,CA-2017-159149,1112,737,1086,67,438.336,4,0.2,-87.6672
8109,US-2017-167570,1406,284,392,12,215.544,4,0.3,-58.5048
8109,US-2017-167570,1406,284,392,64,215.544,4,0.3,-58.5048
8109,US-2017-167570,1406,284,392,75,215.544,4,0.3,-58.5048
8109,US-2017-167570,1406,284,392,106,215.544,4,0.3,-58.5048
8110,CA-2017-160122,1386,710,1790,27,55.584,6,0.2,20.844
8110,CA-2017-160122,1386,710,1790,37,55.584,6,0.2,20.844
8110,CA-2017-160122,1386,710,1790,156,55.584,6,0.2,20.844
8111,CA-2017-160122,1386,710,1475,27,127.386,2,0.3,-25.4772
8111,CA-2017-160122,1386,710,1475,37,127.386,2,0.3,-25.4772
8111,CA-2017-160122,1386,710,1475,156,127.386,2,0.3,-25.4772
8112,CA-2016-130393,1034,623,479,363,248.43,5,0.3,-17.745
8113,CA-2016-130393,1034,623,946,363,11.648,4,0.8,-30.8672
8114,CA-2016-130393,1034,623,214,363,85.246,2,0.3,-1.2178
8115,CA-2017-144820,1340,430,931,90,20.64,5,0.2,2.322
8116,CA-2017-101014,1305,460,1850,2,148.02,3,0.0,41.4456
8116,CA-2017-101014,1305,460,1850,4,148.02,3,0.0,41.4456
8116,CA-2017-101014,1305,460,1850,14,148.02,3,0.0,41.4456
8116,CA-2017-101014,1305,460,1850,26,148.02,3,0.0,41.4456
8116,CA-2017-101014,1305,460,1850,63,148.02,3,0.0,41.4456
8116,CA-2017-101014,1305,460,1850,142,148.02,3,0.0,41.4456
8117,CA-2017-105543,1392,411,1305,592,33.29,1,0.0,7.9896
8118,US-2017-113201,1245,628,1138,2,204.95,5,0.0,100.4255
8118,US-2017-113201,1245,628,1138,4,204.95,5,0.0,100.4255
8118,US-2017-113201,1245,628,1138,14,204.95,5,0.0,100.4255
8118,US-2017-113201,1245,628,1138,26,204.95,5,0.0,100.4255
8118,US-2017-113201,1245,628,1138,63,204.95,5,0.0,100.4255
8118,US-2017-113201,1245,628,1138,142,204.95,5,0.0,100.4255
8119,US-2017-106551,1267,519,504,27,526.344,4,0.3,-75.192
8119,US-2017-106551,1267,519,504,37,526.344,4,0.3,-75.192
8119,US-2017-106551,1267,519,504,156,526.344,4,0.3,-75.192
8120,CA-2016-116722,1014,222,108,10,41.96,2,0.0,10.9096
8120,CA-2016-116722,1014,222,108,35,41.96,2,0.0,10.9096
8120,CA-2016-116722,1014,222,108,95,41.96,2,0.0,10.9096
8121,CA-2016-116722,1014,222,504,10,451.152,3,0.2,0.0
8121,CA-2016-116722,1014,222,504,35,451.152,3,0.2,0.0
8121,CA-2016-116722,1014,222,504,95,451.152,3,0.2,0.0
8122,CA-2016-116722,1014,222,177,10,31.504,11,0.2,11.0264
8122,CA-2016-116722,1014,222,177,35,31.504,11,0.2,11.0264
8122,CA-2016-116722,1014,222,177,95,31.504,11,0.2,11.0264
8123,CA-2014-138128,332,225,119,12,30.672,3,0.2,9.585
8123,CA-2014-138128,332,225,119,64,30.672,3,0.2,9.585
8123,CA-2014-138128,332,225,119,75,30.672,3,0.2,9.585
8123,CA-2014-138128,332,225,119,106,30.672,3,0.2,9.585
8124,CA-2014-138128,332,225,1088,12,1079.976,4,0.4,125.9972
8124,CA-2014-138128,332,225,1088,64,1079.976,4,0.4,125.9972
8124,CA-2014-138128,332,225,1088,75,1079.976,4,0.4,125.9972
8124,CA-2014-138128,332,225,1088,106,1079.976,4,0.4,125.9972
8125,US-2017-150070,1314,351,213,591,161.568,2,0.2,-28.2744
8126,CA-2015-137064,384,773,773,15,2.934,3,0.8,-4.9878
8126,CA-2015-137064,384,773,773,17,2.934,3,0.8,-4.9878
8126,CA-2015-137064,384,773,773,33,2.934,3,0.8,-4.9878
8126,CA-2015-137064,384,773,773,67,2.934,3,0.8,-4.9878
8127,CA-2015-137064,384,773,104,15,18.528,2,0.2,4.4004
8127,CA-2015-137064,384,773,104,17,18.528,2,0.2,4.4004
8127,CA-2015-137064,384,773,104,33,18.528,2,0.2,4.4004
8127,CA-2015-137064,384,773,104,67,18.528,2,0.2,4.4004
8128,CA-2015-137064,384,773,1379,15,670.752,3,0.2,-125.766
8128,CA-2015-137064,384,773,1379,17,670.752,3,0.2,-125.766
8128,CA-2015-137064,384,773,1379,33,670.752,3,0.2,-125.766
8128,CA-2015-137064,384,773,1379,67,670.752,3,0.2,-125.766
8129,CA-2017-157350,1302,25,602,27,64.96,5,0.6,-43.848
8129,CA-2017-157350,1302,25,602,37,64.96,5,0.6,-43.848
8129,CA-2017-157350,1302,25,602,156,64.96,5,0.6,-43.848
8130,CA-2014-127866,191,64,925,216,41.94,2,0.0,15.0984
8131,CA-2014-127866,191,64,1310,216,11.96,2,0.0,5.8604
8132,CA-2014-127866,191,64,1637,216,13.12,4,0.0,3.8048
8133,CA-2014-127866,191,64,523,216,535.41,3,0.0,160.623
8134,CA-2015-131352,620,17,72,78,72.78,3,0.6,-70.9605
8134,CA-2015-131352,620,17,72,163,72.78,3,0.6,-70.9605
8134,CA-2015-131352,620,17,72,177,72.78,3,0.6,-70.9605
8135,CA-2015-121776,393,362,316,2,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,316,4,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,316,14,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,316,26,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,316,63,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,316,142,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,2,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,4,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,14,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,26,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,63,36.84,3,0.0,17.3148
8135,CA-2015-121776,393,362,368,142,36.84,3,0.0,17.3148
8136,CA-2015-121776,393,362,50,2,87.71,7,0.0,41.2237
8136,CA-2015-121776,393,362,50,4,87.71,7,0.0,41.2237
8136,CA-2015-121776,393,362,50,14,87.71,7,0.0,41.2237
8136,CA-2015-121776,393,362,50,26,87.71,7,0.0,41.2237
8136,CA-2015-121776,393,362,50,63,87.71,7,0.0,41.2237
8136,CA-2015-121776,393,362,50,142,87.71,7,0.0,41.2237
8137,CA-2016-118073,923,704,279,153,562.2925,7,0.45,-255.5875
8138,CA-2014-103219,302,683,269,24,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,269,30,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,269,46,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,269,165,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,979,24,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,979,30,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,979,46,56.52,9,0.0,21.4776
8138,CA-2014-103219,302,683,979,165,56.52,9,0.0,21.4776
8139,CA-2016-102561,898,72,831,12,11.264,8,0.2,1.2672
8139,CA-2016-102561,898,72,831,64,11.264,8,0.2,1.2672
8139,CA-2016-102561,898,72,831,75,11.264,8,0.2,1.2672
8139,CA-2016-102561,898,72,831,106,11.264,8,0.2,1.2672
8140,CA-2016-102561,898,72,848,12,284.08,10,0.2,24.857
8140,CA-2016-102561,898,72,848,64,284.08,10,0.2,24.857
8140,CA-2016-102561,898,72,848,75,284.08,10,0.2,24.857
8140,CA-2016-102561,898,72,848,106,284.08,10,0.2,24.857
8141,CA-2016-102561,898,72,615,12,18.496,4,0.2,6.7048
8141,CA-2016-102561,898,72,615,64,18.496,4,0.2,6.7048
8141,CA-2016-102561,898,72,615,75,18.496,4,0.2,6.7048
8141,CA-2016-102561,898,72,615,106,18.496,4,0.2,6.7048
8142,CA-2016-100993,737,617,613,89,14.73,3,0.0,7.2177
8142,CA-2016-100993,737,617,613,143,14.73,3,0.0,7.2177
8142,CA-2016-100993,737,617,613,189,14.73,3,0.0,7.2177
8143,CA-2016-100993,737,617,828,89,186.54,3,0.0,50.3658
8143,CA-2016-100993,737,617,828,143,186.54,3,0.0,50.3658
8143,CA-2016-100993,737,617,828,189,186.54,3,0.0,50.3658
8144,CA-2016-100993,737,617,622,89,557.728,4,0.2,6.9716
8144,CA-2016-100993,737,617,622,143,557.728,4,0.2,6.9716
8144,CA-2016-100993,737,617,622,189,557.728,4,0.2,6.9716
8145,CA-2016-100993,737,617,142,89,159.968,4,0.2,-31.9936
8145,CA-2016-100993,737,617,142,143,159.968,4,0.2,-31.9936
8145,CA-2016-100993,737,617,142,189,159.968,4,0.2,-31.9936
8146,US-2014-112949,161,477,1163,497,471.9,6,0.0,155.727
8147,US-2014-112949,161,477,1286,497,3.52,2,0.0,1.6896
8148,US-2017-146822,1224,166,34,271,49.12,4,0.0,23.0864
8149,US-2016-131058,1060,671,751,201,20.16,7,0.0,9.8784
8150,CA-2014-167997,22,663,960,601,10.68,2,0.0,5.0196
8151,CA-2014-167997,22,663,637,601,141.96,2,0.0,39.7488
8152,CA-2017-140151,1146,182,726,6,32.48,2,0.0,4.872
8152,CA-2017-140151,1146,182,726,60,32.48,2,0.0,4.872
8152,CA-2017-140151,1146,182,726,61,32.48,2,0.0,4.872
8153,CA-2017-140151,1146,182,486,6,20.04,3,0.0,9.6192
8153,CA-2017-140151,1146,182,486,60,20.04,3,0.0,9.6192
8153,CA-2017-140151,1146,182,486,61,20.04,3,0.0,9.6192
8154,CA-2017-140151,1146,182,1406,6,13999.96,4,0.0,6719.9808
8154,CA-2017-140151,1146,182,1406,60,13999.96,4,0.0,6719.9808
8154,CA-2017-140151,1146,182,1406,61,13999.96,4,0.0,6719.9808
8155,US-2017-143770,1143,743,1211,265,238.0,2,0.0,38.08
8156,US-2017-143770,1143,743,1040,265,61.96,2,0.0,27.882
8157,CA-2016-131296,976,235,985,309,239.372,2,0.3,-23.9372
8158,CA-2016-103464,1021,311,1211,89,595.0,5,0.0,95.2
8158,CA-2016-103464,1021,311,1211,143,595.0,5,0.0,95.2
8158,CA-2016-103464,1021,311,1211,189,595.0,5,0.0,95.2
8159,CA-2017-136238,1424,209,1296,457,16.032,3,0.2,5.6112
8160,CA-2016-120803,769,47,242,546,199.75,5,0.0,87.89
8161,CA-2016-134138,748,480,1788,99,227.96,2,0.0,36.4736
8162,CA-2015-120915,610,371,417,24,293.52,6,0.0,76.3152
8162,CA-2015-120915,610,371,417,30,293.52,6,0.0,76.3152
8162,CA-2015-120915,610,371,417,46,293.52,6,0.0,76.3152
8162,CA-2015-120915,610,371,417,165,293.52,6,0.0,76.3152
